"codigo_ibge","categoria","cod_cnae","ano_atividade","cod_uf","ativas","mei"
"4314902","5","5611205","2017-12-01","43","24","0"
"4205407","5","5611205","2018-10-01","42","19","1"
"4314902","5","5611204","2018-10-01","43","453","1"
"2111300","5","5611204","2018-11-01","21","298","0"
"2211001","5","5611205","2018-11-01","22","13","1"
"2304400","5","5611203","2018-11-01","23","2739","1"
"5002704","5","5611201","2022-08-01","50","1665","0"
"2111300","5","5611201","2022-09-01","21","1665","1"
"2304400","5","5611204","2022-09-01","23","1276","1"
"3205309","5","5611201","2017-06-01","32","1167","0"
"3205309","5","5611201","2017-06-01","32","77","1"
"3205309","5","5611204","2017-06-01","32","398","0"
"5002704","5","5611203","2017-06-01","50","1547","0"
"5107206","5","5611204","2017-06-01","51","1","1"
"1100205","5","5611204","2017-07-01","11","266","0"
"2111300","5","5611201","2017-07-01","21","356","1"
"2606200","5","5611203","2017-05-01","26","59","1"
"4205407","5","5611201","2017-05-01","42","2350","0"
"4314902","5","5611203","2017-05-01","43","539","1"
"5300108","5","5611205","2017-05-01","53","51","1"
"1400100","5","5611204","2017-06-01","14","166","1"
"2111300","5","5611201","2017-06-01","21","1883","0"
"2211001","5","5611204","2017-06-01","22","424","0"
"3205309","5","5611201","2021-09-01","32","441","1"
"4205407","5","5611203","2021-09-01","42","2435","0"
"4205407","5","5611205","2021-09-01","42","107","0"
"4205407","5","5611205","2021-09-01","42","143","1"
"5002704","5","5611204","2021-09-01","50","532","1"
"5103403","5","5611205","2021-09-01","51","115","1"
"5300108","5","5611205","2021-09-01","53","327","0"
"2304400","5","5611205","2021-10-01","23","110","0"
"2800308","5","5611205","2017-08-01","28","5","1"
"5002704","5","5611204","2017-08-01","50","345","1"
"1100205","5","5611201","2017-09-01","11","183","1"
"1302603","5","5611204","2017-09-01","13","351","0"
"2111300","5","5611204","2019-10-01","21","300","0"
"2211001","5","5611204","2019-10-01","22","300","1"
"3304557","5","5611204","2019-10-01","33","3281","0"
"4314902","5","5611204","2019-10-01","43","555","1"
"2704302","5","5611204","2017-04-01","27","371","0"
"5103403","5","5611204","2020-11-01","51","308","1"
"1302603","5","5611204","2020-12-01","13","287","0"
"2606200","5","5611204","2020-12-01","26","21","0"
"2704302","5","5611203","2020-12-01","27","1737","1"
"3304557","5","5611204","2021-10-01","33","3190","0"
"5107206","5","5611203","2021-10-01","51","2","0"
"1400100","5","5611203","2021-11-01","14","835","0"
"2211001","5","5611203","2021-03-01","22","1145","0"
"2408102","5","5611203","2021-03-01","24","1337","0"
"3106200","5","5611205","2021-03-01","31","538","1"
"1400100","5","5611201","2022-04-01","14","705","1"
"1721000","5","5611205","2022-04-01","17","137","1"
"2211001","5","5611204","2022-04-01","22","365","1"
"2606200","5","5611201","2022-04-01","26","93","0"
"2611606","5","5611204","2022-04-01","26","481","0"
"2700805","5","5611201","2022-04-01","27","1","0"
"2800308","5","5611203","2022-04-01","28","1407","1"
"1302603","5","5611205","2020-02-01","13","39","0"
"2111300","5","5611203","2020-02-01","21","900","1"
"2611606","5","5611204","2020-02-01","26","552","1"
"3550308","5","5611204","2020-02-01","35","4292","1"
"4106902","5","5611201","2020-02-01","41","892","1"
"3205309","5","5611204","2020-10-01","32","248","1"
"3106200","5","5611204","2020-11-01","31","2537","1"
"4106902","5","5611204","2018-11-01","41","1751","0"
"2507507","5","5611203","2018-12-01","25","1248","0"
"5002704","5","5611201","2020-04-01","50","1691","0"
"5107206","5","5611203","2020-04-01","51","4","1"
"1302603","5","5611205","2020-05-01","13","93","1"
"1100205","5","5611203","2021-04-01","11","621","1"
"1600303","5","5611203","2021-04-01","16","539","1"
"2611606","5","5611203","2021-04-01","26","3510","0"
"3205309","5","5611204","2021-04-01","32","263","1"
"3550308","5","5611201","2021-04-01","35","15343","1"
"2304400","5","5611204","2019-11-01","23","614","0"
"2606200","5","5611201","2019-11-01","26","100","0"
"2927408","5","5611203","2019-11-01","29","3910","0"
"3304557","5","5611203","2019-11-01","33","12571","0"
"2927408","5","5611201","2019-08-01","29","2199","1"
"4205407","5","5611203","2019-08-01","42","773","1"
"4314902","5","5611201","2019-08-01","43","534","1"
"1100205","5","5611205","2019-09-01","11","10","0"
"1400100","5","5611204","2019-09-01","14","259","0"
"3304557","5","5611205","2018-04-01","33","53","0"
"5300108","5","5611205","2018-04-01","53","80","0"
"1600303","5","5611203","2018-05-01","16","500","0"
"2111300","5","5611203","2018-05-01","21","595","1"
"2211001","5","5611201","2018-05-01","22","1305","0"
"2606200","5","5611203","2018-05-01","26","68","1"
"1721000","5","5611204","2021-06-01","17","268","1"
"2408102","5","5611201","2021-06-01","24","1078","1"
"3304557","5","5611205","2021-06-01","33","241","0"
"3205309","5","5611205","2020-12-01","32","37","0"
"3205309","5","5611205","2020-12-01","32","44","1"
"1100205","5","5611203","2021-01-01","11","913","0"
"1721000","5","5611201","2021-01-01","17","379","1"
"2304400","5","5611203","2021-01-01","23","4249","1"
"2507507","5","5611201","2021-01-01","25","1540","0"
"3106200","5","5611201","2019-04-01","31","6548","0"
"3106200","5","5611205","2019-04-01","31","105","1"
"3550308","5","5611205","2019-04-01","35","209","1"
"5107206","5","5611204","2019-04-01","51","1","0"
"3106200","5","5611203","2019-02-01","31","6689","0"
"5107206","5","5611201","2019-02-01","51","2","1"
"5300108","5","5611204","2020-03-01","53","1417","1"
"3550308","5","5611203","2020-04-01","35","39166","0"
"2507507","5","5611201","2020-06-01","25","1500","0"
"2927408","5","5611204","2020-06-01","29","1592","1"
"3550308","5","5611201","2020-06-01","35","10299","1"
"2111300","5","5611205","2022-02-01","21","94","0"
"2606200","5","5611205","2022-02-01","26","13","1"
"3550308","5","5611203","2022-02-01","35","38311","0"
"3550308","5","5611205","2022-02-01","35","2052","1"
"5103403","5","5611201","2019-06-01","51","2034","0"
"2606200","5","5611203","2022-01-01","26","50","0"
"3106200","5","5611205","2022-01-01","31","764","1"
"5002704","5","5611205","2022-01-01","50","54","0"
"4205407","5","5611203","2021-06-01","42","1300","1"
"4314902","5","5611203","2021-06-01","43","4495","0"
"4314902","5","5611204","2021-06-01","43","690","1"
"5002704","5","5611201","2021-06-01","50","1619","1"
"5002704","5","5611203","2021-06-01","50","2020","1"
"1100205","5","5611203","2021-07-01","11","898","0"
"1302603","5","5611203","2021-07-01","13","2520","0"
"2111300","5","5611205","2021-07-01","21","277","1"
"2700805","5","5611203","2021-07-01","27","1","0"
"4106902","5","5611201","2022-04-01","41","5963","0"
"4106902","5","5611201","2022-04-01","41","2033","1"
"1100205","5","5611205","2022-05-01","11","110","1"
"1302603","5","5611203","2022-05-01","13","3685","1"
"1400100","5","5611204","2022-05-01","14","269","1"
"2800308","5","5611205","2022-05-01","28","19","0"
"3106200","5","5611203","2018-08-01","31","6684","0"
"3550308","5","5611204","2018-08-01","35","3361","1"
"4205407","5","5611201","2018-08-01","42","2415","0"
"5107206","5","5611201","2018-08-01","51","2","1"
"5107206","5","5611203","2018-08-01","51","2","0"
"2611606","5","5611205","2018-09-01","26","12","0"
"3205309","5","5611204","2018-09-01","32","193","1"
"3550308","5","5611203","2018-09-01","35","38729","0"
"3205309","5","5611204","2018-06-01","32","327","0"
"4314902","5","5611205","2018-06-01","43","10","1"
"2211001","5","5611203","2018-07-01","22","398","1"
"2408102","5","5611203","2018-07-01","24","1309","0"
"2700805","5","5611203","2017-11-01","27","1","0"
"5103403","5","5611205","2017-11-01","51","10","0"
"3106200","5","5611204","2018-02-01","31","2478","0"
"3205309","5","5611203","2018-02-01","32","290","1"
"3304557","5","5611203","2018-02-01","33","12022","0"
"1100205","5","5611204","2018-03-01","11","187","0"
"2700805","5","5611203","2018-01-01","27","1","0"
"3106200","5","5611205","2018-01-01","31","66","1"
"3550308","5","5611201","2018-01-01","35","3483","1"
"4106902","5","5611203","2018-01-01","41","6108","0"
"2211001","5","5611204","2018-02-01","22","243","1"
"2507507","5","5611204","2018-02-01","25","120","1"
"5002704","5","5611204","2020-02-01","50","267","0"
"5107206","5","5611204","2020-02-01","51","1","1"
"1721000","5","5611203","2020-03-01","17","474","1"
"2700805","5","5611203","2020-03-01","27","1","0"
"3550308","5","5611204","2020-03-01","35","5092","0"
"2704302","5","5611201","2017-09-01","27","355","1"
"3205309","5","5611203","2017-09-01","32","252","1"
"4106902","5","5611204","2017-09-01","41","1844","0"
"4314902","5","5611204","2017-09-01","43","354","1"
"1100205","5","5611205","2017-10-01","11","9","1"
"1721000","5","5611203","2017-10-01","17","606","0"
"2800308","5","5611201","2021-01-01","28","1133","0"
"3106200","5","5611203","2021-01-01","31","3988","1"
"4205407","5","5611203","2021-01-01","42","1171","1"
"4205407","5","5611205","2021-01-01","42","105","1"
"3550308","5","5611201","2020-08-01","35","24264","0"
"4106902","5","5611203","2020-08-01","41","6171","0"
"4106902","5","5611205","2020-08-01","41","110","0"
"2211001","5","5611201","2020-09-01","22","816","1"
"1400100","5","5611203","2020-07-01","14","459","1"
"1600303","5","5611205","2020-07-01","16","23","0"
"2927408","5","5611205","2020-07-01","29","102","0"
"3106200","5","5611203","2020-07-01","31","3577","1"
"3106200","5","5611205","2020-07-01","31","359","1"
"4314902","5","5611201","2019-05-01","43","5036","0"
"2211001","5","5611204","2017-03-01","22","214","1"
"2304400","5","5611201","2017-03-01","23","819","1"
"2408102","5","5611204","2017-03-01","24","162","1"
"2800308","5","5611201","2017-03-01","28","1033","0"
"2800308","5","5611205","2017-03-01","28","4","0"
"2927408","5","5611203","2017-03-01","29","4620","0"
"2927408","5","5611204","2017-03-01","29","1062","1"
"3304557","5","5611205","2017-03-01","33","78","1"
"1721000","5","5611201","2017-04-01","17","714","0"
"1721000","5","5611203","2017-04-01","17","586","0"
"5002704","5","5611203","2022-02-01","50","1283","0"
"5300108","5","5611201","2022-02-01","53","8723","0"
"1100205","5","5611205","2022-03-01","11","100","1"
"1400100","5","5611203","2022-03-01","14","819","0"
"2408102","5","5611201","2022-03-01","24","1278","1"
"2606200","5","5611204","2022-03-01","26","66","1"
"2304400","5","5611201","2022-10-01","23","5220","0"
"2507507","5","5611205","2022-10-01","25","169","1"
"2606200","5","5611203","2022-10-01","26","134","1"
"3106200","5","5611201","2022-10-01","31","6447","0"
"3106200","5","5611203","2022-10-01","31","6233","0"
"3304557","5","5611204","2022-10-01","33","4720","1"
"3550308","5","5611201","2020-09-01","35","11814","1"
"3550308","5","5611203","2020-09-01","35","12764","1"
"5002704","5","5611204","2020-09-01","50","494","1"
"1302603","5","5611204","2020-10-01","13","307","1"
"1721000","5","5611205","2020-10-01","17","19","0"
"2111300","5","5611204","2020-10-01","21","431","1"
"2211001","5","5611204","2020-10-01","22","320","1"
"2606200","5","5611201","2020-10-01","26","94","0"
"2927408","5","5611204","2022-09-01","29","1858","1"
"1600303","5","5611203","2022-10-01","16","681","1"
"2611606","5","5611204","2017-01-01","26","314","1"
"3106200","5","5611205","2017-01-01","31","48","1"
"5002704","5","5611201","2017-01-01","50","1549","0"
"1400100","5","5611201","2017-02-01","14","759","0"
"5107206","5","5611201","2022-06-01","51","2","1"
"5107206","5","5611205","2022-06-01","51","2","1"
"1721000","5","5611204","2022-07-01","17","292","1"
"2611606","5","5611201","2022-07-01","26","3633","0"
"2611606","5","5611204","2022-07-01","26","470","0"
"2611606","5","5611204","2022-07-01","26","679","1"
"3106200","5","5611201","2022-07-01","31","6514","0"
"2507507","5","5611201","2017-07-01","25","1258","0"
"2606200","5","5611204","2017-07-01","26","34","0"
"2800308","5","5611203","2017-07-01","28","910","0"
"4314902","5","5611205","2017-07-01","43","8","1"
"5002704","5","5611203","2017-07-01","50","1550","0"
"1400100","5","5611205","2017-08-01","14","8","1"
"2211001","5","5611204","2017-08-01","22","224","1"
"2304400","5","5611203","2017-08-01","23","2187","1"
"5103403","5","5611204","2019-01-01","51","255","0"
"2704302","5","5611204","2019-02-01","27","295","0"
"1100205","5","5611205","2019-12-01","11","18","1"
"2704302","5","5611203","2019-12-01","27","1675","0"
"3106200","5","5611204","2019-12-01","31","2364","1"
"3550308","5","5611203","2019-12-01","35","39008","0"
"3550308","5","5611205","2019-12-01","35","308","0"
"4205407","5","5611205","2019-07-01","42","45","0"
"5103403","5","5611205","2019-07-01","51","31","1"
"3304557","5","5611204","2018-05-01","33","3092","1"
"2304400","5","5611204","2018-08-01","23","643","0"
"2606200","5","5611205","2018-08-01","26","1","1"
"1600303","5","5611201","2017-02-01","16","790","0"
"2507507","5","5611203","2017-02-01","25","1291","0"
"3205309","5","5611203","2017-02-01","32","1285","0"
"3550308","5","5611203","2017-02-01","35","40355","0"
"5300108","5","5611203","2017-02-01","53","2114","1"
"1302603","5","5611205","2017-03-01","13","10","0"
"5107206","5","5611203","2020-07-01","51","3","0"
"5107206","5","5611205","2020-07-01","51","2","1"
"1400100","5","5611204","2020-08-01","14","246","0"
"2408102","5","5611205","2020-08-01","24","35","0"
"1721000","5","5611201","2021-08-01","17","708","0"
"1721000","5","5611201","2021-08-01","17","433","1"
"2111300","5","5611201","2021-08-01","21","1425","1"
"2606200","5","5611201","2021-08-01","26","49","1"
"5107206","5","5611203","2021-11-01","51","2","0"
"2408102","5","5611203","2021-12-01","24","1575","1"
"2704302","5","5611204","2019-09-01","27","290","0"
"3550308","5","5611205","2019-09-01","35","371","1"
"3304557","5","5611205","2018-12-01","33","61","0"
"4205407","5","5611203","2018-12-01","42","640","1"
"4205407","5","5611204","2018-12-01","42","205","1"
"4205407","5","5611205","2018-12-01","42","25","0"
"1302603","5","5611201","2019-01-01","13","972","1"
"2611606","5","5611201","2019-01-01","26","3723","0"
"2704302","5","5611205","2021-02-01","27","66","1"
"2927408","5","5611205","2021-02-01","29","378","1"
"4106902","5","5611204","2021-08-01","41","841","1"
"2211001","5","5611205","2021-09-01","22","26","0"
"2800308","5","5611203","2021-09-01","28","1281","1"
"1302603","5","5611201","2022-06-01","13","2564","0"
"1302603","5","5611204","2022-06-01","13","274","0"
"2408102","5","5611205","2022-06-01","24","47","0"
"2700805","5","5611201","2022-06-01","27","1","0"
"2927408","5","5611204","2022-06-01","29","1065","0"
"2704302","5","5611201","2018-03-01","27","413","1"
"3205309","5","5611204","2018-03-01","32","168","1"
"3550308","5","5611201","2018-03-01","35","21234","0"
"4205407","5","5611203","2018-03-01","42","2406","0"
"5300108","5","5611204","2018-03-01","53","2311","0"
"1400100","5","5611201","2018-04-01","14","237","1"
"1400100","5","5611204","2018-04-01","14","197","1"
"2111300","5","5611203","2018-04-01","21","586","1"
"2507507","5","5611203","2018-04-01","25","622","1"
"4106902","5","5611205","2022-07-01","41","120","0"
"1302603","5","5611203","2022-08-01","13","3801","1"
"2211001","5","5611205","2022-08-01","22","168","1"
"1302603","5","5611203","2021-05-01","13","2962","1"
"2800308","5","5611204","2021-05-01","28","179","0"
"3106200","5","5611205","2021-05-01","31","246","0"
"3550308","5","5611204","2021-05-01","35","4982","1"
"4205407","5","5611201","2017-12-01","42","179","1"
"4205407","5","5611203","2017-12-01","42","2520","0"
"4205407","5","5611204","2017-12-01","42","172","1"
"5002704","5","5611203","2017-12-01","50","816","1"
"1600303","5","5611201","2018-01-01","16","199","1"
"2111300","5","5611204","2018-01-01","21","269","1"
"2408102","5","5611203","2018-01-01","24","687","1"
"4106902","5","5611201","2021-12-01","41","1891","1"
"4205407","5","5611201","2021-12-01","42","2709","0"
"5002704","5","5611201","2018-10-01","50","483","1"
"1600303","5","5611201","2018-11-01","16","698","0"
"2111300","5","5611204","2018-11-01","21","331","1"
"2211001","5","5611201","2018-11-01","22","1348","0"
"3205309","5","5611203","2022-08-01","32","1071","0"
"3304557","5","5611205","2022-08-01","33","1761","1"
"5107206","5","5611201","2022-08-01","51","2","1"
"5300108","5","5611204","2022-08-01","53","1962","0"
"1721000","5","5611203","2022-09-01","17","490","0"
"2800308","5","5611204","2017-06-01","28","195","0"
"2606200","5","5611201","2017-05-01","26","126","0"
"3205309","5","5611201","2017-05-01","32","77","1"
"3304557","5","5611201","2021-09-01","33","13257","1"
"3304557","5","5611203","2021-09-01","33","12965","0"
"3550308","5","5611201","2021-09-01","35","17644","1"
"2507507","5","5611204","2021-10-01","25","211","1"
"2611606","5","5611205","2021-10-01","26","192","1"
"2507507","5","5611203","2017-08-01","25","1318","0"
"5103403","5","5611205","2017-08-01","51","10","1"
"1100205","5","5611204","2017-09-01","11","135","1"
"1721000","5","5611205","2017-09-01","17","11","1"
"2704302","5","5611205","2019-10-01","27","33","1"
"1100205","5","5611203","2019-11-01","11","413","1"
"2408102","5","5611201","2017-04-01","24","235","1"
"2800308","5","5611201","2017-04-01","28","1036","0"
"2211001","5","5611201","2017-05-01","22","254","1"
"4205407","5","5611204","2020-11-01","42","604","0"
"2111300","5","5611201","2020-12-01","21","1083","1"
"2408102","5","5611201","2020-12-01","24","863","1"
"4106902","5","5611205","2021-10-01","41","118","0"
"1100205","5","5611204","2021-11-01","11","210","1"
"1302603","5","5611203","2021-11-01","13","3315","1"
"2211001","5","5611203","2021-11-01","22","1137","0"
"2304400","5","5611204","2021-11-01","23","1234","1"
"2111300","5","5611205","2021-03-01","21","77","0"
"2611606","5","5611203","2021-03-01","26","3065","1"
"3106200","5","5611205","2021-03-01","31","251","0"
"4106902","5","5611204","2021-03-01","41","811","1"
"2211001","5","5611205","2022-04-01","22","28","0"
"2507507","5","5611201","2022-04-01","25","1513","0"
"3550308","5","5611204","2022-04-01","35","4847","0"
"1100205","5","5611204","2020-02-01","11","181","0"
"1600303","5","5611201","2020-02-01","16","388","1"
"2211001","5","5611204","2020-02-01","22","302","1"
"3106200","5","5611203","2020-02-01","31","6758","0"
"3106200","5","5611205","2020-02-01","31","290","1"
"4106902","5","5611201","2020-10-01","41","5922","0"
"5002704","5","5611203","2020-10-01","50","1654","1"
"1100205","5","5611201","2020-11-01","11","1204","0"
"2507507","5","5611205","2020-11-01","25","51","0"
"2800308","5","5611205","2020-11-01","28","32","1"
"2927408","5","5611201","2018-11-01","29","1741","1"
"3205309","5","5611203","2018-11-01","32","362","1"
"3550308","5","5611204","2018-11-01","35","5138","0"
"5300108","5","5611203","2018-11-01","53","2988","1"
"5300108","5","5611205","2018-11-01","53","93","1"
"2408102","5","5611201","2018-12-01","24","2003","0"
"2408102","5","5611204","2018-12-01","24","229","1"
"2111300","5","5611203","2020-05-01","21","1251","0"
"2211001","5","5611205","2020-05-01","22","61","1"
"1721000","5","5611205","2021-04-01","17","22","0"
"2800308","5","5611205","2021-04-01","28","23","0"
"3106200","5","5611201","2021-04-01","31","6877","0"
"3550308","5","5611204","2021-04-01","35","4997","0"
"1600303","5","5611204","2019-11-01","16","161","0"
"1600303","5","5611204","2019-11-01","16","168","1"
"2211001","5","5611205","2019-11-01","22","12","0"
"2611606","5","5611205","2019-11-01","26","22","0"
"2704302","5","5611203","2019-11-01","27","1683","0"
"2800308","5","5611205","2019-11-01","28","10","1"
"2927408","5","5611205","2019-11-01","29","172","1"
"4106902","5","5611204","2019-11-01","41","717","1"
"5107206","5","5611201","2019-11-01","51","2","1"
"2408102","5","5611201","2019-08-01","24","2032","0"
"3205309","5","5611205","2019-08-01","32","21","0"
"3304557","5","5611201","2019-08-01","33","5816","1"
"1400100","5","5611205","2019-09-01","14","29","0"
"2927408","5","5611201","2018-04-01","29","1471","1"
"3205309","5","5611205","2018-04-01","32","11","0"
"3550308","5","5611205","2018-04-01","35","161","1"
"4106902","5","5611201","2018-04-01","41","5425","0"
"2408102","5","5611204","2018-05-01","24","200","1"
"2606200","5","5611203","2018-05-01","26","66","0"
"1400100","5","5611204","2021-06-01","14","243","0"
"2507507","5","5611201","2021-06-01","25","1534","0"
"2927408","5","5611201","2021-06-01","29","5744","0"
"3205309","5","5611201","2021-06-01","32","1233","0"
"3550308","5","5611203","2020-12-01","35","39249","0"
"5107206","5","5611201","2020-12-01","51","3","0"
"2606200","5","5611204","2021-01-01","26","63","1"
"2704302","5","5611203","2019-04-01","27","1633","0"
"2927408","5","5611203","2019-04-01","29","3949","0"
"5300108","5","5611203","2019-04-01","53","3254","1"
"1600303","5","5611204","2019-05-01","16","167","1"
"1721000","5","5611201","2019-05-01","17","251","1"
"2507507","5","5611203","2019-05-01","25","1255","0"
"2111300","5","5611204","2019-03-01","21","363","1"
"4314902","5","5611201","2020-03-01","43","706","1"
"1400100","5","5611204","2020-04-01","14","250","0"
"2606200","5","5611201","2020-04-01","26","34","1"
"2800308","5","5611204","2020-04-01","28","168","0"
"5103403","5","5611203","2020-05-01","51","1512","0"
"2507507","5","5611201","2022-02-01","25","1527","0"
"2606200","5","5611201","2022-02-01","26","93","0"
"2927408","5","5611201","2022-02-01","29","5537","0"
"2700805","5","5611201","2019-06-01","27","1","0"
"2927408","5","5611203","2019-06-01","29","1978","1"
"4106902","5","5611201","2019-06-01","41","662","1"
"5002704","5","5611204","2019-06-01","50","452","1"
"5103403","5","5611205","2019-06-01","51","16","0"
"1400100","5","5611203","2019-07-01","14","348","1"
"1721000","5","5611201","2019-07-01","17","695","0"
"1721000","5","5611203","2019-07-01","17","547","0"
"1721000","5","5611205","2019-07-01","17","32","1"
"2211001","5","5611204","2022-01-01","22","298","0"
"2704302","5","5611201","2022-01-01","27","1754","1"
"4106902","5","5611205","2017-10-01","41","15","1"
"5300108","5","5611201","2017-10-01","53","1010","1"
"5300108","5","5611204","2017-10-01","53","2788","0"
"5107206","5","5611201","2021-06-01","51","2","1"
"1100205","5","5611203","2021-07-01","11","667","1"
"2211001","5","5611201","2021-07-01","22","1162","1"
"5107206","5","5611201","2022-04-01","51","2","1"
"2211001","5","5611205","2022-05-01","22","27","0"
"2606200","5","5611204","2022-05-01","26","22","0"
"2927408","5","5611203","2018-08-01","29","1625","1"
"4205407","5","5611203","2018-08-01","42","2414","0"
"5300108","5","5611205","2018-08-01","53","88","0"
"2304400","5","5611201","2018-09-01","23","1215","1"
"2611606","5","5611205","2018-09-01","26","15","1"
"5002704","5","5611201","2018-09-01","50","471","1"
"5300108","5","5611204","2018-09-01","53","1189","1"
"1721000","5","5611205","2018-10-01","17","5","0"
"5103403","5","5611201","2018-06-01","51","1969","0"
"2507507","5","5611205","2018-07-01","25","11","0"
"2704302","5","5611203","2017-11-01","27","1869","0"
"5103403","5","5611204","2018-02-01","51","252","0"
"1400100","5","5611204","2018-03-01","14","190","1"
"1600303","5","5611205","2018-03-01","16","7","0"
"1721000","5","5611203","2018-03-01","17","312","1"
"2606200","5","5611201","2018-03-01","26","111","0"
"2611606","5","5611201","2018-01-01","26","3838","0"
"2704302","5","5611204","2018-01-01","27","222","1"
"3550308","5","5611205","2018-01-01","35","133","0"
"1302603","5","5611203","2018-02-01","13","942","1"
"2304400","5","5611205","2018-02-01","23","30","0"
"1100205","5","5611205","2020-03-01","11","11","0"
"1600303","5","5611203","2020-03-01","16","393","1"
"2408102","5","5611203","2020-03-01","24","1327","0"
"2507507","5","5611204","2020-03-01","25","182","1"
"4106902","5","5611203","2020-03-01","41","6105","0"
"2800308","5","5611203","2017-09-01","28","914","0"
"3106200","5","5611201","2017-09-01","31","6646","0"
"3550308","5","5611204","2017-09-01","35","6130","0"
"5002704","5","5611205","2017-09-01","50","15","0"
"5300108","5","5611203","2017-09-01","53","8795","0"
"1721000","5","5611203","2017-10-01","17","297","1"
"2111300","5","5611201","2017-10-01","21","1911","0"
"2927408","5","5611205","2021-01-01","29","369","1"
"4205407","5","5611204","2021-01-01","42","607","0"
"5103403","5","5611203","2021-01-01","51","1379","1"
"1100205","5","5611201","2020-09-01","11","518","1"
"1721000","5","5611205","2020-09-01","17","19","0"
"2211001","5","5611204","2020-09-01","22","317","1"
"5103403","5","5611205","2020-06-01","51","35","0"
"2704302","5","5611201","2019-05-01","27","573","1"
"3106200","5","5611201","2019-05-01","31","6572","0"
"3106200","5","5611203","2019-05-01","31","2505","1"
"4314902","5","5611204","2019-05-01","43","991","0"
"2211001","5","5611203","2019-06-01","22","1086","0"
"5107206","5","5611205","2022-02-01","51","2","1"
"3205309","5","5611205","2022-03-01","32","87","1"
"3205309","5","5611201","2019-03-01","32","159","1"
"3304557","5","5611201","2019-03-01","33","4906","1"
"1600303","5","5611201","2019-04-01","16","294","1"
"2211001","5","5611204","2019-04-01","22","290","1"
"5300108","5","5611203","2022-10-01","53","6258","1"
"3205309","5","5611203","2022-10-01","32","843","1"
"4314902","5","5611204","2020-09-01","43","624","1"
"1100205","5","5611204","2020-10-01","11","191","1"
"2111300","5","5611204","2020-10-01","21","296","0"
"2800308","5","5611201","2020-10-01","28","790","1"
"2927408","5","5611204","2020-10-01","29","1643","1"
"2800308","5","5611205","2022-09-01","28","71","1"
"3205309","5","5611204","2022-09-01","32","257","0"
"3304557","5","5611203","2022-09-01","33","15750","1"
"3304557","5","5611205","2022-09-01","33","220","0"
"3550308","5","5611204","2022-09-01","35","4808","0"
"4314902","5","5611205","2022-09-01","43","263","1"
"3550308","5","5611201","2017-01-01","35","21368","0"
"3550308","5","5611203","2017-01-01","35","40348","0"
"1100205","5","5611204","2017-02-01","11","114","1"
"3550308","5","5611201","2022-06-01","35","20165","1"
"4314902","5","5611203","2022-06-01","43","4343","0"
"5107206","5","5611203","2022-06-01","51","2","0"
"1400100","5","5611201","2022-07-01","14","735","1"
"2211001","5","5611201","2022-07-01","22","1542","0"
"2927408","5","5611201","2022-07-01","29","5405","0"
"3106200","5","5611205","2022-07-01","31","290","0"
"1100205","5","5611204","2019-02-01","11","186","0"
"1600303","5","5611201","2019-02-01","16","704","0"
"2304400","5","5611205","2019-02-01","23","38","0"
"2304400","5","5611205","2019-02-01","23","50","1"
"2507507","5","5611203","2019-02-01","25","1246","0"
"2611606","5","5611201","2019-12-01","26","1248","1"
"2704302","5","5611203","2019-12-01","27","1311","1"
"3106200","5","5611205","2019-12-01","31","200","0"
"3304557","5","5611203","2019-12-01","33","12590","0"
"5002704","5","5611205","2019-12-01","50","37","0"
"2408102","5","5611201","2019-07-01","24","2030","0"
"2611606","5","5611204","2019-07-01","26","503","1"
"2927408","5","5611205","2019-07-01","29","63","0"
"3205309","5","5611205","2019-07-01","32","14","1"
"4106902","5","5611203","2019-07-01","41","6018","0"
"5107206","5","5611201","2019-07-01","51","2","1"
"5300108","5","5611204","2019-07-01","53","1350","1"
"3106200","5","5611204","2018-05-01","31","1842","1"
"1100205","5","5611201","2018-06-01","11","1183","0"
"1721000","5","5611204","2018-06-01","17","218","1"
"2304400","5","5611204","2018-06-01","23","919","1"
"2507507","5","5611203","2018-06-01","25","645","1"
"2507507","5","5611204","2018-06-01","25","251","0"
"1600303","5","5611204","2018-08-01","16","172","0"
"1721000","5","5611201","2018-08-01","17","653","0"
"2304400","5","5611203","2017-02-01","23","4789","0"
"4314902","5","5611203","2017-02-01","43","4751","0"
"5107206","5","5611203","2017-02-01","51","2","0"
"5300108","5","5611201","2020-07-01","53","2641","1"
"1100205","5","5611204","2020-08-01","11","189","1"
"1100205","5","5611205","2020-08-01","11","29","1"
"2111300","5","5611205","2020-08-01","21","161","1"
"3550308","5","5611204","2021-07-01","35","4992","0"
"4106902","5","5611204","2021-07-01","41","838","1"
"1302603","5","5611203","2021-08-01","13","3158","1"
"2304400","5","5611204","2021-08-01","23","1210","1"
"2606200","5","5611205","2021-08-01","26","5","0"
"3106200","5","5611203","2021-08-01","31","6582","0"
"3550308","5","5611204","2021-11-01","35","4937","0"
"5300108","5","5611204","2021-11-01","53","2033","0"
"2408102","5","5611201","2021-12-01","24","1235","1"
"2111300","5","5611205","2019-09-01","21","41","0"
"3205309","5","5611203","2019-09-01","32","465","1"
"3205309","5","5611204","2019-09-01","32","229","1"
"4314902","5","5611201","2019-09-01","43","550","1"
"1400100","5","5611205","2019-10-01","14","32","0"
"1400100","5","5611205","2019-01-01","14","13","0"
"2606200","5","5611203","2019-01-01","26","76","1"
